strategy,symbol,n_trades,mean_net_pct,total_net_pct
same_sector_pairing (random draw) [primary/train],HDFCBANK,38,0.6180514601535435,23.485955485834655
same_sector_pairing (random draw) [primary/train],HEROMOTOCO,29,0.6768889826237788,19.629780496089587
same_sector_pairing (random draw) [primary/train],HINDALCO,63,0.37454925822166535,23.596603267964916
same_sector_pairing (random draw) [primary/train],HINDCOPPER,9,0.2836976883163363,2.553279194847027
same_sector_pairing (random draw) [primary/train],HINDPETRO,95,0.48061365947449475,45.658297650077
same_sector_pairing (random draw) [primary/train],HINDUNILVR,85,0.5013172695837276,42.61196791461684
same_sector_pairing (random draw) [primary/train],HINDZINC,57,1.1468818947902029,65.37226800304157
same_sector_pairing (random draw) [primary/train],ICICIBANK,40,0.6042186647616552,24.168746590466206
same_sector_pairing (random draw) [primary/train],IDBI,55,1.241602905349007,68.28815979419538
same_sector_pairing (random draw) [primary/train],IDEA,154,0.0900057894382817,13.860891573495383
same_sector_pairing (random draw) [primary/train],IFCI,106,-0.1776813626358187,-18.834224439396785
same_sector_pairing (random draw) [primary/train],IGL,61,1.2014894559823985,73.29085681492631
same_sector_pairing (random draw) [primary/train],INDIANB,25,-0.22062646257737079,-5.51566156443427
same_sector_pairing (random draw) [primary/train],INDUSINDBK,47,-0.13513153101403988,-6.3511819576598745
same_sector_pairing (random draw) [primary/train],INFY,41,1.3075211981155892,53.608369122739155
same_sector_pairing (random draw) [primary/train],IOC,76,0.8657904019094428,65.80007054511765
same_sector_pairing (random draw) [primary/train],ITC,91,0.5007826371937677,45.57121998463286
same_sector_pairing (random draw) [primary/train],JINDALSTEL,66,0.678503589363789,44.78123689801007
same_sector_pairing (random draw) [primary/train],JSWENERGY,42,0.3283781511432168,13.791882348015104
same_sector_pairing (random draw) [primary/train],JSWSTEEL,61,0.5049347968302098,30.801022606642796
same_sector_pairing (random draw) [primary/train],JUBLFOOD,21,0.7889414853977834,16.56777119335345
same_sector_pairing (random draw) [primary/train],KOTAKBANK,47,0.08064692149695625,3.7904053103569435
same_sector_pairing (random draw) [primary/train],LICHSGFIN,104,0.6127959741458358,63.730781311166915
same_sector_pairing (random draw) [primary/train],LT,115,-0.30941768131233127,-35.58303335091809
same_sector_pairing (random draw) [primary/train],LUPIN,58,-0.2962947813841663,-17.185097320281645
same_sector_pairing (random draw) [primary/train],M&M,61,0.649670034916594,39.629872129912236
same_sector_pairing (random draw) [primary/train],M&MFIN,19,-1.1031306045256093,-20.959481485986576
same_sector_pairing (random draw) [primary/train],MANAPPURAM,16,-3.045876862707779,-48.73402980332446
same_sector_pairing (random draw) [primary/train],MARICO,13,0.4673422430785173,6.0754491600207245
same_sector_pairing (random draw) [primary/train],MARUTI,58,0.08919286674217698,5.173186271046265
same_sector_pairing (random draw) [primary/train],MCX,14,-0.9134056225207441,-12.787678715290417
same_sector_pairing (random draw) [primary/train],MPHASIS,60,-0.09182613144046438,-5.509567886427862
same_sector_pairing (random draw) [primary/train],MRF,45,-0.04123771883623767,-1.855697347630695
same_sector_pairing (random draw) [primary/train],MRPL,30,-0.2354462965209688,-7.063388895629064
same_sector_pairing (random draw) [primary/train],MUTHOOTFIN,2,1.8977297927764722,3.7954595855529445
same_sector_pairing (random draw) [primary/train],NATIONALUM,25,-0.6157141673398719,-15.3928541834968
same_sector_pairing (random draw) [primary/train],NAUKRI,1,-3.630846041646868,-3.630846041646868
same_sector_pairing (random draw) [primary/train],NBCC,8,-0.6417195792077603,-5.133756633662083
same_sector_pairing (random draw) [primary/train],NESTLEIND,11,0.5088541141931855,5.597395256125041
same_sector_pairing (random draw) [primary/train],NHPC,31,0.43651916031360455,13.53209396972174
same_sector_pairing (random draw) [primary/train],NMDC,51,0.7822991946442189,39.897258926855166
same_sector_pairing (random draw) [primary/train],NTPC,95,-0.3016314510708334,-28.65498785172917
same_sector_pairing (random draw) [primary/train],OFSS,65,-0.17365823193398158,-11.287785075708802
same_sector_pairing (random draw) [primary/train],OIL,54,1.8878160179906007,101.94206497149244
same_sector_pairing (random draw) [primary/train],ONGC,69,0.5536180433702431,38.19964499254677
same_sector_pairing (random draw) [primary/train],PAGEIND,9,0.20239652001183508,1.8215686801065158
same_sector_pairing (random draw) [primary/train],PERSISTENT,5,-0.16134316085057882,-0.8067158042528941
same_sector_pairing (random draw) [primary/train],PFC,100,0.3666932214227907,36.66932214227907
same_sector_pairing (random draw) [primary/train],PIDILITIND,31,0.6863702469834022,21.27747765648547
same_sector_pairing (random draw) [primary/train],PNB,35,-0.839100345479859,-29.368512091795065
same_sector_pairing (random draw) [primary/train],POWERGRID,70,-0.5483545991871375,-38.384821943099624
same_sector_pairing (random draw) [primary/train],PRESTIGE,3,3.1971440647345766,9.59143219420373
same_sector_pairing (random draw) [primary/train],RADICO,1,-15.093684380417878,-15.093684380417878
same_sector_pairing (random draw) [primary/train],RECLTD,70,0.9335317650908085,65.3472235563566
same_sector_pairing (random draw) [primary/train],REDINGTON,1,1.2439773445347857,1.2439773445347857
same_sector_pairing (random draw) [primary/train],RELIANCE,76,0.45374951100781497,34.48496283659394
same_sector_pairing (random draw) [primary/train],RPOWER,59,-0.23941017000852385,-14.125200030502908
same_sector_pairing (random draw) [primary/train],SAIL,68,0.475660018223683,32.344881239210444
same_sector_pairing (random draw) [primary/train],SBIN,38,0.22793602536206461,8.661568963758455
same_sector_pairing (random draw) [primary/train],SHREECEM,21,0.9429261789436835,19.801449757817352
same_sector_pairing (random draw) [primary/train],SIEMENS,106,0.19233402417130224,20.387406562158038
same_sector_pairing (random draw) [primary/train],SRF,66,0.5964709413722634,39.367082130569386
same_sector_pairing (random draw) [primary/train],SUNPHARMA,65,0.07084646013827438,4.605019908987835
same_sector_pairing (random draw) [primary/train],SUZLON,69,-0.10039303711750995,-6.927119561108187
same_sector_pairing (random draw) [primary/train],TATACHEM,114,0.3291625609524082,37.524531948574534
same_sector_pairing (random draw) [primary/train],TATACOMM,113,-0.28680400114883403,-32.40885212981824
same_sector_pairing (random draw) [primary/train],TATAELXSI,13,-0.17943950486115595,-2.3327135631950275
same_sector_pairing (random draw) [primary/train],TATAPOWER,75,0.07841257262186704,5.880942946640028
same_sector_pairing (random draw) [primary/train],TATASTEEL,74,-0.1534304615591526,-11.353854155377293
same_sector_pairing (random draw) [primary/train],TCS,96,0.12637309451811168,12.131817073738722
same_sector_pairing (random draw) [primary/train],TECHM,85,0.08392315669385889,7.1334683189780055
same_sector_pairing (random draw) [primary/train],TORNTPHARM,13,0.47796164905389293,6.213501437700608
same_sector_pairing (random draw) [primary/train],TVSMOTOR,39,0.49338942014280973,19.24218738556958
same_sector_pairing (random draw) [primary/train],ULTRACEMCO,178,0.5670313154192749,100.93157414463093
same_sector_pairing (random draw) [primary/train],UNIONBANK,40,1.2115902745089626,48.4636109803585
same_sector_pairing (random draw) [primary/train],UPL,34,1.007523116678257,34.25578596706074
same_sector_pairing (random draw) [primary/train],VEDL,3,-1.1910433673336498,-3.5731301020009494
same_sector_pairing (random draw) [primary/train],VOLTAS,77,-0.13280807920471852,-10.226222098763326
same_sector_pairing (random draw) [primary/train],WELCORP,24,-0.05418966156758672,-1.3005518776220812
same_sector_pairing (random draw) [primary/train],WIPRO,84,-0.1594145847859532,-13.390825122020068
same_sector_pairing (random draw) [primary/train],WOCKPHARMA,17,-0.41855111984446236,-7.11536903735586
same_sector_pairing (random draw) [primary/train],YESBANK,44,0.1729132617315,7.608183516186
same_sector_pairing (liquidity-ranked) [primary/train],ABB,32,0.4751946295494026,15.206228145580884
same_sector_pairing (liquidity-ranked) [primary/train],ADANIPORTS,21,-0.2545684911876886,-5.345938314941461
same_sector_pairing (liquidity-ranked) [primary/train],ADANIPOWER,10,-1.1144775015219126,-11.144775015219127
same_sector_pairing (liquidity-ranked) [primary/train],AMBUJACEM,193,0.4818722517152849,93.00134458104999
same_sector_pairing (liquidity-ranked) [primary/train],ASHOKLEY,39,-0.379660744673683,-14.806769042273636
same_sector_pairing (liquidity-ranked) [primary/train],ASIANPAINT,92,0.08909996134163799,8.197196443430695
same_sector_pairing (liquidity-ranked) [primary/train],AUROPHARMA,35,0.10831655376275794,3.7910793816965276
same_sector_pairing (liquidity-ranked) [primary/train],AXISBANK,169,0.132055504193689,22.31738020873344
same_sector_pairing (liquidity-ranked) [primary/train],BAJAJ-AUTO,93,-0.4565604256282729,-42.46011958342938
same_sector_pairing (liquidity-ranked) [primary/train],BAJAJFINSV,1,-2.2049491947973103,-2.2049491947973103
same_sector_pairing (liquidity-ranked) [primary/train],BAJFINANCE,17,1.566528843742115,26.630990343615956
same_sector_pairing (liquidity-ranked) [primary/train],BEML,13,1.3093797986096012,17.021937381924815
same_sector_pairing (liquidity-ranked) [primary/train],BHARATFORG,11,0.8422903028941865,9.265193331836052
same_sector_pairing (liquidity-ranked) [primary/train],BHARTIARTL,159,0.2051168040943073,32.61357185099486
same_sector_pairing (liquidity-ranked) [primary/train],BHEL,189,0.38181022096181166,72.1621317617824
same_sector_pairing (liquidity-ranked) [primary/train],BIOCON,1,-0.6020365625630346,-0.6020365625630346
same_sector_pairing (liquidity-ranked) [primary/train],BOSCHLTD,7,2.4360617792525874,17.052432454768113
same_sector_pairing (liquidity-ranked) [primary/train],BPCL,98,0.6202663436753381,60.78610168018313
same_sector_pairing (liquidity-ranked) [primary/train],CASTROLIND,11,0.4111253947727302,4.522379342500032
same_sector_pairing (liquidity-ranked) [primary/train],CHAMBLFERT,87,0.8001675328093567,69.61457535441403
same_sector_pairing (liquidity-ranked) [primary/train],CIPLA,97,0.7739705091455548,75.07513938711881
same_sector_pairing (liquidity-ranked) [primary/train],COALINDIA,57,-0.7051604265085853,-40.194144310989365
same_sector_pairing (liquidity-ranked) [primary/train],COLPAL,6,0.9995792344894943,5.997475406936966
same_sector_pairing (liquidity-ranked) [primary/train],CONCOR,26,0.20526479927597038,5.33688478117523
same_sector_pairing (liquidity-ranked) [primary/train],DABUR,39,0.6733816751759579,26.26188533186236
same_sector_pairing (liquidity-ranked) [primary/train],DIVISLAB,2,6.7556687628346825,13.511337525669365
same_sector_pairing (liquidity-ranked) [primary/train],DLF,4,3.4004036600220595,13.601614640088238
same_sector_pairing (liquidity-ranked) [primary/train],DRREDDY,144,0.6387051494969105,91.97354152755511
same_sector_pairing (liquidity-ranked) [primary/train],EICHERMOT,18,0.2611166510400411,4.70009971872074
same_sector_pairing (liquidity-ranked) [primary/train],FORTIS,8,-0.20131172579707815,-1.6104938063766252
same_sector_pairing (liquidity-ranked) [primary/train],GAIL,88,0.5928719734569866,52.172733664214825
same_sector_pairing (liquidity-ranked) [primary/train],GESHIP,5,2.1365646192233387,10.682823096116694
same_sector_pairing (liquidity-ranked) [primary/train],GLENMARK,12,1.7465004890840892,20.95800586900907
same_sector_pairing (liquidity-ranked) [primary/train],GODREJPROP,1,4.010182445884508,4.010182445884508
same_sector_pairing (liquidity-ranked) [primary/train],GRASIM,199,0.4776431359266947,95.05098404941225
same_sector_pairing (liquidity-ranked) [primary/train],HAVELLS,77,-0.13280807920471852,-10.226222098763326
same_sector_pairing (liquidity-ranked) [primary/train],HCLTECH,147,0.7034875807724587,103.41267437355143
same_sector_pairing (liquidity-ranked) [primary/train],HDFCBANK,28,-0.5044426201854326,-14.124393365192113
same_sector_pairing (liquidity-ranked) [primary/train],HEROMOTOCO,54,-0.13074529487261607,-7.0602459231212675
same_sector_pairing (liquidity-ranked) [primary/train],HINDALCO,111,0.13240259676044794,14.696688240409722
same_sector_pairing (liquidity-ranked) [primary/train],HINDPETRO,33,-0.07252182989805166,-2.3932203866357047
same_sector_pairing (liquidity-ranked) [primary/train],HINDUNILVR,182,0.3630946765796422,66.08323113749488
same_sector_pairing (liquidity-ranked) [primary/train],ICICIBANK,194,0.3472729891071845,67.3709598867938
same_sector_pairing (liquidity-ranked) [primary/train],IDBI,3,-5.013000300184795,-15.039000900554386
same_sector_pairing (liquidity-ranked) [primary/train],IDEA,154,0.09000578943828172,13.860891573495385
same_sector_pairing (liquidity-ranked) [primary/train],IFCI,96,0.9039714760156067,86.78126169749824
same_sector_pairing (liquidity-ranked) [primary/train],IGL,10,1.4410566549302213,14.410566549302212
same_sector_pairing (liquidity-ranked) [primary/train],INFY,94,0.7684377065155935,72.23314441246579
same_sector_pairing (liquidity-ranked) [primary/train],ITC,188,0.25727486560343255,48.36767473344532
same_sector_pairing (liquidity-ranked) [primary/train],JINDALSTEL,81,0.20791151119006285,16.84083240639509
same_sector_pairing (liquidity-ranked) [primary/train],JSWENERGY,5,1.3301143641298132,6.650571820649066
same_sector_pairing (liquidity-ranked) [primary/train],JSWSTEEL,100,0.34644491762861734,34.64449176286173
same_sector_pairing (liquidity-ranked) [primary/train],JUBLFOOD,45,0.6115977837869478,27.521900270412655
same_sector_pairing (liquidity-ranked) [primary/train],LICHSGFIN,201,0.4465146176933978,89.74943815637296
same_sector_pairing (liquidity-ranked) [primary/train],LT,192,0.07126405094258129,13.682697780975607
