date,series,sector,index,inflation
2025-01-01,Current,Combined,101.82,
2025-01-01,Current,Rural,102.6,
2025-01-01,Current,Urban,101.75,
2025-01-01,Current,Combined,102.29,
2025-01-01,Current,Rural,101.17,
2025-01-01,Current,Urban,101.2,
2025-01-01,Current,Combined,101.18,
2024-12-01,Back,Rural,103.6,5.76
2024-12-01,Back,Urban,102.1,4.58
2024-12-01,Back,Combined,102.9,5.22
2024-11-01,Back,Rural,104.1,5.95
2024-11-01,Back,Urban,102.8,4.89
2024-11-01,Back,Combined,103.5,5.48
2024-10-01,Back,Rural,104.2,6.68
2024-10-01,Back,Urban,103.0,5.62
2024-10-01,Back,Combined,103.7,6.21
2024-09-01,Back,Rural,102.7,5.87
2024-09-01,Back,Urban,101.8,5.05
2024-09-01,Back,Combined,102.3,5.49
2024-08-01,Back,Rural,102.0,4.16
2024-08-01,Back,Urban,101.2,3.14
2024-08-01,Back,Combined,101.7,3.65
2024-07-01,Back,Rural,102.0,4.1
2024-07-01,Back,Urban,101.2,3.03
2024-07-01,Back,Combined,101.7,3.6
2024-06-01,Back,Rural,100.4,5.66
2024-06-01,Back,Urban,99.9,4.39
2024-06-01,Back,Combined,100.2,5.08
2024-05-01,Back,Rural,98.9,5.34
2024-05-01,Back,Urban,98.8,4.21
2024-05-01,Back,Combined,98.9,4.8
2024-04-01,Back,Rural,98.4,5.43
2024-04-01,Back,Urban,98.3,4.11
2024-04-01,Back,Combined,98.3,4.83
2024-03-01,Back,Rural,98.1,5.51
2024-03-01,Back,Urban,97.7,4.14
2024-03-01,Back,Combined,97.9,4.85
2024-02-01,Back,Rural,97.9,5.34
2024-02-01,Back,Urban,97.9,4.78
2024-02-01,Back,Combined,97.9,5.09
2024-01-01,Back,Rural,97.8,5.34
2024-01-01,Back,Urban,97.6,4.92
2024-01-01,Back,Combined,97.7,5.1
2023-12-01,Back,Rural,98.0,5.93
2023-12-01,Back,Urban,97.7,5.46
2023-12-01,Back,Combined,97.8,5.69
2023-11-01,Back,Rural,98.3,5.85
2023-11-01,Back,Urban,98.0,5.26
2023-11-01,Back,Combined,98.1,5.55
2023-10-01,Back,Rural,97.7,5.12
2023-10-01,Back,Urban,97.6,4.62
2023-10-01,Back,Combined,97.6,4.87
2023-09-01,Back,Rural,97.0,5.33
2023-09-01,Back,Urban,96.9,4.65
2023-09-01,Back,Combined,97.0,5.02
2023-08-01,Back,Rural,98.0,7.02
2023-08-01,Back,Urban,98.2,6.59
2023-08-01,Back,Combined,98.1,6.83
2023-07-01,Back,Rural,98.0,7.63
2023-07-01,Back,Urban,98.3,7.2
2023-07-01,Back,Combined,98.1,7.44
2023-06-01,Back,Rural,95.0,4.78
2023-06-01,Back,Urban,95.7,4.96
2023-06-01,Back,Combined,95.3,4.87
2023-05-01,Back,Rural,93.9,4.23
2023-05-01,Back,Urban,94.8,4.33
2023-05-01,Back,Combined,94.3,4.31
2023-04-01,Back,Rural,93.4,4.68
2023-04-01,Back,Urban,94.4,4.85
2023-04-01,Back,Combined,93.8,4.7
2023-03-01,Back,Rural,93.0,5.51
2023-03-01,Back,Urban,93.8,5.89
2023-03-01,Back,Combined,93.3,5.66
2023-02-01,Back,Rural,92.9,6.72
2023-02-01,Back,Urban,93.4,6.1
2023-02-01,Back,Combined,93.1,6.44
2023-01-01,Back,Rural,92.8,6.85
2023-01-01,Back,Urban,93.0,6.0
2023-01-01,Back,Combined,93.0,6.52
2022-12-01,Back,Rural,92.5,6.05
2022-12-01,Back,Urban,92.6,5.39
2022-12-01,Back,Combined,92.5,5.72
2022-11-01,Back,Rural,92.8,6.09
2022-11-01,Back,Urban,93.1,5.68
2022-11-01,Back,Combined,93.0,5.88
2022-10-01,Back,Rural,92.9,6.98
2022-10-01,Back,Urban,93.3,6.5
2022-10-01,Back,Combined,93.1,6.77
2022-09-01,Back,Rural,92.1,7.56
2022-09-01,Back,Urban,92.6,7.27
2022-09-01,Back,Combined,92.3,7.41
2022-08-01,Back,Rural,91.5,7.15
2022-08-01,Back,Urban,92.1,6.72
2022-08-01,Back,Combined,91.8,7.0
2022-07-01,Back,Rural,91.0,6.8
2022-07-01,Back,Urban,91.7,6.49
2022-07-01,Back,Combined,91.3,6.71
2022-06-01,Back,Rural,90.7,7.09
2022-06-01,Back,Urban,91.2,6.86
2022-06-01,Back,Combined,90.9,7.01
2022-05-01,Back,Rural,90.1,7.08
2022-05-01,Back,Urban,90.9,7.08
2022-05-01,Back,Combined,90.4,7.04
2022-04-01,Back,Rural,89.2,8.38
2022-04-01,Back,Urban,90.0,7.09
2022-04-01,Back,Combined,89.6,7.79
2022-03-01,Back,Rural,88.1,7.66
2022-03-01,Back,Urban,88.6,6.12
2022-03-01,Back,Combined,88.3,6.95
2022-02-01,Back,Rural,87.1,6.38
2022-02-01,Back,Urban,88.0,5.75
2022-02-01,Back,Combined,87.5,6.07
2022-01-01,Back,Rural,86.9,6.12
2022-01-01,Back,Urban,87.8,5.91
2022-01-01,Back,Combined,87.3,6.01
2021-12-01,Back,Rural,87.2,5.36
2021-12-01,Back,Urban,87.9,5.9
2021-12-01,Back,Combined,87.5,5.66
2021-11-01,Back,Rural,87.5,4.29
2021-11-01,Back,Urban,88.1,5.54
2021-11-01,Back,Combined,87.8,4.91
2021-10-01,Back,Rural,86.8,4.07
2021-10-01,Back,Urban,87.6,5.04
2021-10-01,Back,Combined,87.2,4.48
2021-09-01,Back,Rural,85.6,4.13
2021-09-01,Back,Urban,86.3,4.57
2021-09-01,Back,Combined,86.0,4.35
2021-08-01,Back,Rural,85.4,5.28
2021-08-01,Back,Urban,86.3,5.32
2021-08-01,Back,Combined,85.8,5.3
2021-07-01,Back,Rural,85.2,5.49
2021-07-01,Back,Urban,86.1,5.82
2021-07-01,Back,Combined,85.6,5.59
2021-06-01,Back,Rural,84.6,6.16
2021-06-01,Back,Urban,85.3,6.37
2021-06-01,Back,Combined,85.0,6.26
2021-05-01,Back,Rural,84.1,6.55
2021-05-01,Back,Urban,84.9,5.91
2021-05-01,Back,Combined,84.5,6.3
2021-04-01,Back,Rural,82.3,3.75
2021-04-01,Back,Urban,84.1,4.71
2021-04-01,Back,Combined,83.1,4.23
2021-03-01,Back,Rural,81.8,4.61
2021-03-01,Back,Urban,83.5,6.52
2021-03-01,Back,Combined,82.6,5.52
2021-02-01,Back,Rural,81.8,4.19
2021-02-01,Back,Urban,83.3,5.96
2021-02-01,Back,Combined,82.5,5.03
2021-01-01,Back,Rural,81.9,3.23
2021-01-01,Back,Urban,82.9,5.13
2021-01-01,Back,Combined,82.3,4.06
2020-12-01,Back,Rural,82.8,4.07
2020-12-01,Back,Urban,83.0,5.19
2020-12-01,Back,Combined,82.8,4.59
2020-11-01,Back,Rural,83.9,7.2
2020-11-01,Back,Urban,83.5,6.73
2020-11-01,Back,Combined,83.7,6.93
2020-10-01,Back,Rural,83.4,7.75
2020-10-01,Back,Urban,83.4,7.33
2020-10-01,Back,Combined,83.4,7.61
2020-09-01,Back,Rural,82.2,7.36
2020-09-01,Back,Urban,82.6,7.26
2020-09-01,Back,Combined,82.4,7.27
2020-08-01,Back,Rural,81.1,6.66
2020-08-01,Back,Urban,81.9,6.8
2020-08-01,Back,Combined,81.5,6.69
2020-07-01,Back,Rural,80.8,6.76
2020-07-01,Back,Urban,81.3,6.7
2020-07-01,Back,Combined,81.1,6.73
2020-06-01,Back,Rural,79.7,6.34
2020-06-01,Back,Urban,80.2,6.12
2020-06-01,Back,Combined,80.0,6.23
2020-05-01,Back,Rural,79.0,6.18
2020-05-01,Back,Urban,80.1,6.43
2020-05-01,Back,Combined,79.5,6.27
2020-04-01,Back,Rural,79.3,7.2
2020-04-01,Back,Urban,80.3,7.33
2020-04-01,Back,Combined,79.7,7.22
2020-03-01,Back,Rural,78.2,6.09
2020-03-01,Back,Urban,78.4,5.59
2020-03-01,Back,Combined,78.3,5.84
2020-02-01,Back,Rural,78.5,6.67
2020-02-01,Back,Urban,78.6,6.57
2020-02-01,Back,Combined,78.5,6.58
2020-01-01,Back,Rural,79.3,7.73
2020-01-01,Back,Urban,78.8,7.39
2020-01-01,Back,Combined,79.1,7.59
2019-12-01,Back,Rural,79.5,7.33
2019-12-01,Back,Urban,78.9,7.46
2019-12-01,Back,Combined,79.2,7.35
2019-11-01,Back,Rural,78.3,5.27
2019-11-01,Back,Urban,78.2,5.76
2019-11-01,Back,Combined,78.3,5.54
2019-10-01,Back,Rural,77.4,4.29
2019-10-01,Back,Urban,77.7,5.11
2019-10-01,Back,Combined,77.5,4.62
2019-09-01,Back,Rural,76.6,3.24
2019-09-01,Back,Urban,77.0,4.78
2019-09-01,Back,Combined,76.8,3.99
2019-08-01,Back,Rural,76.1,2.25
2019-08-01,Back,Urban,76.7,4.49
2019-08-01,Back,Combined,76.4,3.28
2019-07-01,Back,Rural,75.7,2.19
2019-07-01,Back,Urban,76.2,4.22
2019-07-01,Back,Combined,76.0,3.15
2019-06-01,Back,Rural,75.0,2.21
2019-06-01,Back,Urban,75.6,4.33
2019-06-01,Back,Combined,75.3,3.18
2019-05-01,Back,Rural,74.4,1.86
2019-05-01,Back,Urban,75.3,4.51
2019-05-01,Back,Combined,74.8,3.05
2019-04-01,Back,Rural,74.0,1.87
2019-04-01,Back,Urban,74.8,4.3
2019-04-01,Back,Combined,74.4,2.99
2019-03-01,Back,Rural,73.7,1.8
2019-03-01,Back,Urban,74.2,4.1
2019-03-01,Back,Combined,73.9,2.86
2019-02-01,Back,Rural,73.6,1.81
2019-02-01,Back,Urban,73.7,3.43
2019-02-01,Back,Combined,73.7,2.57
2019-01-01,Back,Rural,73.6,1.22
2019-01-01,Back,Urban,73.4,2.91
2019-01-01,Back,Combined,73.5,1.97
2018-12-01,Back,Rural,74.1,1.5
2018-12-01,Back,Urban,73.4,2.91
2018-12-01,Back,Combined,73.8,2.11
2018-11-01,Back,Rural,74.4,1.71
2018-11-01,Back,Urban,73.9,3.12
2018-11-01,Back,Combined,74.2,2.33
2018-10-01,Back,Rural,74.3,2.82
2018-10-01,Back,Urban,73.9,4.04
2018-10-01,Back,Combined,74.1,3.38
2018-09-01,Back,Rural,74.2,3.27
2018-09-01,Back,Urban,73.5,4.31
2018-09-01,Back,Combined,73.8,3.7
2018-08-01,Back,Rural,74.4,3.41
2018-08-01,Back,Urban,73.4,3.99
2018-08-01,Back,Combined,73.9,3.69
2018-07-01,Back,Rural,74.0,4.11
2018-07-01,Back,Urban,73.2,4.32
2018-07-01,Back,Combined,73.6,4.17
2018-06-01,Back,Rural,73.4,4.93
2018-06-01,Back,Urban,72.5,4.85
2018-06-01,Back,Combined,72.9,4.92
2018-05-01,Back,Rural,73.0,4.88
2018-05-01,Back,Urban,72.0,4.72
2018-05-01,Back,Combined,72.6,4.87
2018-04-01,Back,Rural,72.6,4.67
2018-04-01,Back,Urban,71.7,4.42
2018-04-01,Back,Combined,72.2,4.58
2018-03-01,Back,Rural,72.4,4.44
2018-03-01,Back,Urban,71.3,4.12
2018-03-01,Back,Combined,71.9,4.28
2018-02-01,Back,Rural,72.3,4.45
2018-02-01,Back,Urban,71.3,4.52
2018-02-01,Back,Combined,71.8,4.44
2018-01-01,Back,Rural,72.7,5.21
2018-01-01,Back,Urban,71.3,4.93
2018-01-01,Back,Combined,72.1,5.07
2017-12-01,Back,Rural,73.0,5.27
2017-12-01,Back,Urban,71.3,5.09
2017-12-01,Back,Combined,72.3,5.21
2017-11-01,Back,Rural,73.1,4.79
2017-11-01,Back,Urban,71.7,4.9
2017-11-01,Back,Combined,72.5,4.88
2017-10-01,Back,Rural,72.2,3.36
2017-10-01,Back,Urban,71.0,3.81
2017-10-01,Back,Combined,71.7,3.58
2017-09-01,Back,Rural,71.9,3.15
2017-09-01,Back,Urban,70.4,3.44
2017-09-01,Back,Combined,71.2,3.28
2017-08-01,Back,Rural,72.0,3.22
2017-08-01,Back,Urban,70.6,3.35
2017-08-01,Back,Combined,71.3,3.28
2017-07-01,Back,Rural,71.1,2.41
2017-07-01,Back,Urban,70.1,2.17
2017-07-01,Back,Combined,70.7,2.36
2017-06-01,Back,Rural,69.9,1.52
2017-06-01,Back,Urban,69.1,1.41
2017-06-01,Back,Combined,69.5,1.46
2017-05-01,Back,Rural,69.6,2.3
2017-05-01,Back,Urban,68.8,2.13
2017-05-01,Back,Combined,69.2,2.18
2017-04-01,Back,Rural,69.4,3.02
2017-04-01,Back,Urban,68.7,3.03
2017-04-01,Back,Combined,69.1,2.99
2017-03-01,Back,Rural,69.3,3.75
2017-03-01,Back,Urban,68.5,3.96
2017-03-01,Back,Combined,68.9,3.89
2017-02-01,Back,Rural,69.2,3.67
2017-02-01,Back,Urban,68.2,3.55
2017-02-01,Back,Combined,68.8,3.65
2017-01-01,Back,Rural,69.1,3.36
2017-01-01,Back,Urban,68.0,2.9
2017-01-01,Back,Combined,68.6,3.17
2016-12-01,Back,Rural,69.3,3.83
2016-12-01,Back,Urban,67.9,2.9
2016-12-01,Back,Combined,68.7,3.41
2016-11-01,Back,Rural,69.8,4.13
2016-11-01,Back,Urban,68.4,3.13
2016-11-01,Back,Combined,69.1,3.63
2016-10-01,Back,Rural,69.9,4.78
2016-10-01,Back,Urban,68.4,3.54
2016-10-01,Back,Combined,69.2,4.2
2016-09-01,Back,Rural,69.7,5.04
2016-09-01,Back,Urban,68.1,3.64
2016-09-01,Back,Combined,68.9,4.39
2016-08-01,Back,Rural,69.7,5.87
2016-08-01,Back,Urban,68.3,4.22
2016-08-01,Back,Combined,69.1,5.05
2016-07-01,Back,Rural,69.5,6.66
2016-07-01,Back,Urban,68.6,5.39
2016-07-01,Back,Combined,69.1,6.07
2016-06-01,Back,Rural,68.9,6.29
2016-06-01,Back,Urban,68.1,5.26
2016-06-01,Back,Combined,68.5,5.77
2016-05-01,Back,Rural,68.0,6.45
2016-05-01,Back,Urban,67.4,4.89
2016-05-01,Back,Combined,67.7,5.76
2016-04-01,Back,Rural,67.4,6.17
2016-04-01,Back,Urban,66.7,4.68
2016-04-01,Back,Combined,67.0,5.47
2016-03-01,Back,Rural,66.8,5.7
2016-03-01,Back,Urban,65.9,3.95
2016-03-01,Back,Combined,66.4,4.83
2016-02-01,Back,Rural,66.8,6.05
2016-02-01,Back,Urban,65.9,4.3
2016-02-01,Back,Combined,66.4,5.26
2016-01-01,Back,Rural,66.9,6.48
2016-01-01,Back,Urban,66.1,4.81
2016-01-01,Back,Combined,66.5,5.69
2015-12-01,Back,Rural,66.8,6.32
2015-12-01,Back,Urban,66.0,4.73
2015-12-01,Back,Combined,66.4,5.61
2015-11-01,Back,Rural,67.0,5.95
2015-11-01,Back,Urban,66.3,4.71
2015-11-01,Back,Combined,66.7,5.41
2015-10-01,Back,Rural,66.7,5.54
2015-10-01,Back,Urban,66.1,4.28
2015-10-01,Back,Combined,66.4,5.0
2015-09-01,Back,Rural,66.3,5.05
2015-09-01,Back,Urban,65.7,3.61
2015-09-01,Back,Combined,66.0,4.41
2015-08-01,Back,Rural,65.8,4.47
2015-08-01,Back,Urban,65.5,2.75
2015-08-01,Back,Combined,65.7,3.74
2015-07-01,Back,Rural,65.1,4.35
2015-07-01,Back,Urban,65.1,2.94
2015-07-01,Back,Combined,65.1,3.69
2015-06-01,Back,Rural,64.8,6.07
2015-06-01,Back,Urban,64.7,4.55
2015-06-01,Back,Combined,64.8,5.4
2015-05-01,Back,Rural,63.9,5.52
2015-05-01,Back,Urban,64.2,4.41
2015-05-01,Back,Combined,64.0,5.01
2015-04-01,Back,Rural,63.4,5.29
2015-04-01,Back,Urban,63.7,4.36
2015-04-01,Back,Combined,63.6,4.87
2015-03-01,Back,Rural,63.2,5.67
2015-03-01,Back,Urban,63.4,4.75
2015-03-01,Back,Combined,63.3,5.25
2015-02-01,Back,Rural,63.0,5.79
2015-02-01,Back,Urban,63.1,4.95
2015-02-01,Back,Combined,63.0,5.37
2015-01-01,Back,Rural,62.8,5.34
2015-01-01,Back,Urban,63.0,4.96
2015-01-01,Back,Combined,62.9,5.19
2014-12-01,Back,Rural,62.8,4.16
2014-12-01,Back,Urban,63.0,4.5
2014-12-01,Back,Combined,62.9,4.28
2014-11-01,Back,Rural,63.2,3.15
2014-11-01,Back,Urban,63.3,3.48
2014-11-01,Back,Combined,63.3,3.27
2014-10-01,Back,Rural,63.2,4.76
2014-10-01,Back,Urban,63.4,4.47
2014-10-01,Back,Combined,63.3,4.62
2014-09-01,Back,Rural,63.1,5.87
2014-09-01,Back,Urban,63.4,5.3
2014-09-01,Back,Combined,63.3,5.63
2014-08-01,Back,Rural,63.0,7.67
2014-08-01,Back,Urban,63.8,6.39
2014-08-01,Back,Combined,63.4,7.03
2014-07-01,Back,Rural,62.4,7.95
2014-07-01,Back,Urban,63.3,6.73
2014-07-01,Back,Combined,62.8,7.39
2014-06-01,Back,Rural,61.1,7.44
2014-06-01,Back,Urban,61.9,6.11
2014-06-01,Back,Combined,61.5,6.77
2014-05-01,Back,Rural,60.6,8.21
2014-05-01,Back,Urban,61.5,8.44
2014-05-01,Back,Combined,61.0,8.33
2014-04-01,Back,Rural,60.3,8.46
2014-04-01,Back,Urban,61.0,8.51
2014-04-01,Back,Combined,60.6,8.48
2014-03-01,Back,Rural,59.8,8.11
2014-03-01,Back,Urban,60.5,8.29
2014-03-01,Back,Combined,60.1,8.25
2014-02-01,Back,Rural,59.5,7.75
2014-02-01,Back,Urban,60.2,8.02
2014-02-01,Back,Combined,59.8,7.88
2014-01-01,Back,Rural,59.6,8.66
2014-01-01,Back,Urban,60.1,8.56
2014-01-01,Back,Combined,59.8,8.6
2013-12-01,Back,Rural,60.3,
2013-12-01,Back,Urban,60.3,
2013-12-01,Back,Combined,60.3,
2013-11-01,Back,Rural,61.3,
2013-11-01,Back,Urban,61.2,
2013-11-01,Back,Combined,61.3,
2013-10-01,Back,Rural,60.3,
2013-10-01,Back,Urban,60.6,
2013-10-01,Back,Combined,60.5,
2013-09-01,Back,Rural,59.6,
2013-09-01,Back,Urban,60.2,
2013-09-01,Back,Combined,59.9,
2013-08-01,Back,Rural,58.5,
2013-08-01,Back,Urban,60.0,
2013-08-01,Back,Combined,59.2,
2013-07-01,Back,Rural,57.8,
2013-07-01,Back,Urban,59.3,
2013-07-01,Back,Combined,58.5,
2013-06-01,Back,Rural,56.9,
2013-06-01,Back,Urban,58.4,
2013-06-01,Back,Combined,57.6,
2013-05-01,Back,Rural,56.0,
2013-05-01,Back,Urban,56.7,
2013-05-01,Back,Combined,56.3,
2013-04-01,Back,Rural,55.6,
2013-04-01,Back,Urban,56.2,
2013-04-01,Back,Combined,55.9,
2013-03-01,Back,Rural,55.4,
2013-03-01,Back,Urban,55.9,
2013-03-01,Back,Combined,55.6,
2013-02-01,Back,Rural,55.2,
2013-02-01,Back,Urban,55.7,
2013-02-01,Back,Combined,55.5,
2013-01-01,Back,Rural,54.9,
2013-01-01,Back,Urban,55.3,
2013-01-01,Back,Combined,55.1,
