amfi_code,scheme_name,amc_name,category,period_end,filing_date,average_aum_lakhs
120683,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,3796.86
112957,ICICI Prudential Nifty Next 50 Index Fund - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,182016.39
112958,ICICI Prudential Nifty Next 50 Index Fund -IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,1644.01
152748,ICICI Prudential Nifty Oil & Gas ETF,ICICI Prudential Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,3146.93
151572,ICICI Prudential Nifty PSU Bank ETF,ICICI Prudential Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,7315.66
149224,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Annual - IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,673.42
149227,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Annual - IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,63.94
149210,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,663470.82
149208,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,212497.82
150930,ICICI Prudential Nifty Pharma Index Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,5145.24
150928,ICICI Prudential Nifty Pharma Index Fund - Direct Plan - IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,74.51
150929,ICICI Prudential Nifty Pharma Index Fund - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,1661.49
150931,ICICI Prudential Nifty Pharma Index Fund - IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,62.96
147530,ICICI Prudential Nifty Private Bank ETF,ICICI Prudential Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,256480.24
150731,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Annual IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,41.75
150730,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Direct Plan - Annual IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,19.81
150729,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,64979.87
150728,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,30470.98
151209,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Annual IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,1.47
151210,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Direct Plan - Annual IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,4.64
151211,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,19867.92
151208,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,6912.97
149996,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Annual IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,8.03
149997,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Direct Plan - Annual IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,30.06
149999,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,135699.93
149998,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,40727.46
149283,ICICI Prudential Nifty Smallcap 250 Index Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,31232.89
149284,ICICI Prudential Nifty Smallcap 250 Index Fund - Direct Plan - IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,365.11
149281,ICICI Prudential Nifty Smallcap 250 Index Fund - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,7639.39
149282,ICICI Prudential Nifty Smallcap 250 Index Fund - IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,181.11
150639,ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,4763.91
150640,ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,78.45
150637,ICICI Prudential Nifty50 Equal Weight Index Fund- Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,3334.39
150638,ICICI Prudential Nifty50 Equal Weight Index Fund- IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,64.12
139455,ICICI Prudential Nifty50 Value 20 ETF,ICICI Prudential Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,15559.97
152365,ICICI Prudential Nifty50 Value 20 Index Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,4776.26
152367,ICICI Prudential Nifty50 Value 20 Index Fund - Direct Plan - IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,54.29
152366,ICICI Prudential Nifty50 Value 20 Index Fund - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,2155.2
152364,ICICI Prudential Nifty50 Value 20 Index Fund - IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,66.59
112368,Invesco India Gold Exchange Traded Fund,Invesco Mutual Fund,Exchange Traded Funds (ETFs) - Gold ETF,2024-09-30,2024-10-15,11789.76
115284,Invesco India Nifty 50 Exchange Traded Fund,Invesco Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,2024-09-30,2024-10-15,9119.5
151593,Invesco India Nifty G-sec Jul 2027 Index Fund - Direct Plan - Growth,Invesco Mutual Fund,Index Funds - Debt Funds,2024-09-30,2024-10-15,6020.84
151592,Invesco India Nifty G-sec Jul 2027 Index Fund - Direct Plan - IDCW Payout,Invesco Mutual Fund,Index Funds - Debt Funds,2024-09-30,2024-10-15,24.29
151590,Invesco India Nifty G-sec Jul 2027 Index Fund - Regular Plan - Growth,Invesco Mutual Fund,Index Funds - Debt Funds,2024-09-30,2024-10-15,670.14
151591,Invesco India Nifty G-sec Jul 2027 Index Fund - Regular Plan - IDCW Payout,Invesco Mutual Fund,Index Funds - Debt Funds,2024-09-30,2024-10-15,2.04
151597,Invesco India Nifty G-sec Sep 2032 Index Fund - Direct Plan - Growth,Invesco Mutual Fund,Index Funds - Debt Funds,2024-09-30,2024-10-15,4124.97
151596,Invesco India Nifty G-sec Sep 2032 Index Fund - Direct Plan - IDCW Payout,Invesco Mutual Fund,Index Funds - Debt Funds,2024-09-30,2024-10-15,1.34
151594,Invesco India Nifty G-sec Sep 2032 Index Fund - Regular Plan - Growth,Invesco Mutual Fund,Index Funds - Debt Funds,2024-09-30,2024-10-15,473.9
151595,Invesco India Nifty G-sec Sep 2032 Index Fund - Regular Plan - IDCW Payout,Invesco Mutual Fund,Index Funds - Debt Funds,2024-09-30,2024-10-15,2.28
106193,KOTAK GOLD ETF,Kotak Mahindra Mutual Fund,Other Scheme - Gold ETF,2024-09-30,2024-10-15,437677.41
152767,KOTAK NIFTY MIDCAP 50 INDEX FUND-DIRECT PLAN- GROWTH,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,1119.45
152768,KOTAK NIFTY MIDCAP 50 INDEX FUND-DIRECT PLAN-IDCW PAYOUT AND REINVESTMENT,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,11.29
152765,KOTAK NIFTY MIDCAP 50 INDEX FUND-REGULAR PLAN-GROWTH,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,938.69
152766,KOTAK NIFTY MIDCAP 50 INDEX FUND-REGULAR PLAN-IDCW PAYOUT AND REINVESTMENT,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,54.36
152038,Kotak  BSE Housing Index Fund - Regular Plan - Growth Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,861.2
152040,Kotak  BSE Housing Index Fund - Regular Plan - IDCW Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,16.03
152039,Kotak BSE Housing Index Fund - Direct Plan - Growth Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,933.9
152037,Kotak BSE Housing Index Fund - Direct Plan - IDCW Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,12.26
152755,Kotak BSE PSU Index Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,2182.02
152754,Kotak BSE PSU Index Fund - Direct Plan - IDCW Payout and Reinvestment,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,16.73
152752,Kotak BSE PSU Index Fund - Regular Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,2724.13
152753,Kotak BSE PSU Index Fund - Regular Plan - IDCW Payout and Reinvestment,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,43.03
109010,Kotak BSE Sensex ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,2889.05
152869,Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund-DIRECT PLAN-GROWTH Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,5340.75
152868,Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund-DIRECT PLAN-IDCW,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,0.5
152866,Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund-REGULAR PLAN-GROWTH,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,1057.36
152867,Kotak CRISIL-IBX AAA Financial Services Index Sep-2027 Fund-REGULAR PLAN-IDCW,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,2.64
152663,Kotak NIFTY 100 Low Volatility 30 Index Fund - Direct plan - Growth option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,2163.89
152665,Kotak NIFTY 100 Low Volatility 30 Index Fund - Direct plan - IDCW option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,17.01
152664,Kotak NIFTY 100 Low Volatility 30 Index Fund - Regular plan - Growth option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,1505.33
152666,Kotak NIFTY 100 Low Volatility 30 Index Fund - Regular plan - IDCW option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,17.62
150000,Kotak Nifty 100 Low Volatility 30 ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,14154.37
151358,Kotak Nifty 1D Rate Liquid ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,19141.84
151781,Kotak Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,17909.09
151782,Kotak Nifty 200 Momentum 30 Index Fund - Direct Plan - IDCW Payout,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,83.59
151783,Kotak Nifty 200 Momentum 30 Index Fund - Regular Plan - Growth Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,13054.53
151780,Kotak Nifty 200 Momentum 30 Index Fund - Regular Plan - IDCW Payout,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,71.76
112351,Kotak Nifty 50 ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,255660.0
148978,Kotak Nifty 50 Index Fund - Direct Plan-Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,48621.75
148976,Kotak Nifty 50 Index Fund - Direct Plan-IDCW Payout,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,782.43
148974,Kotak Nifty 50 Index Fund - Regular Plan-Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,23333.51
148979,Kotak Nifty 50 Index Fund - Regular Plan-IDCW Payout,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,312.81
135744,Kotak Nifty 50 Value 20 ETF - Payout of Income Distribution cum capital withdrawal option,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,7304.46
152549,Kotak Nifty AAA Bond Jun 2025 HTM Index Fund - Direct Plan - Growth option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,1619.74
152550,Kotak Nifty AAA Bond Jun 2025 HTM Index Fund - Direct Plan - IDCW option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,4.07
152547,Kotak Nifty AAA Bond Jun 2025 HTM Index Fund - Regular Plan - Growth option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,546.21
152548,Kotak Nifty AAA Bond Jun 2025 HTM Index Fund - Regular Plan - IDCW Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,34.74
149397,Kotak Nifty Alpha 50 ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,27402.27
133122,Kotak Nifty Bank ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,578374.58
151911,Kotak Nifty Financial Services Ex-Bank Index Fund - Direct Plan - Growth option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,1473.39
151912,Kotak Nifty Financial Services Ex-Bank Index Fund - Direct Plan - IDCW option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,24.46
151909,Kotak Nifty Financial Services Ex-Bank Index Fund - Regular Plan - Growth option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,915.73
151910,Kotak Nifty Financial Services Ex-Bank Index Fund - Regular Plan - IDCW option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,29.85
152098,Kotak Nifty G-Sec July 2033 Index Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,1354.71
152099,Kotak Nifty G-Sec July 2033 Index Fund - Direct Plan - IDCW Payout,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,5.61
152100,Kotak Nifty G-Sec July 2033 Index Fund - Regular Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,279.05
152101,Kotak Nifty G-Sec July 2033 Index Fund - Regular Plan - IDCW Payout,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,3.82
148763,Kotak Nifty IT ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,21804.81
150492,Kotak Nifty India Consumption ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,208.36
152873,Kotak Nifty India Tourism Index Fund-Direct Plan-IDCW Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,1.29
152870,Kotak Nifty India Tourism Index Fund-Direct-Growth Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,83.17
152871,Kotak Nifty India Tourism Index Fund-Regular Plan-IDCW Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,3.52
152872,Kotak Nifty India Tourism Index Fund-Regular plan-Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,100.28
150531,Kotak Nifty MNC ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,2351.21
149757,Kotak Nifty Midcap 50 ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,3453.97
148745,Kotak Nifty Next 50 Index Fund - Direct Plan - Growth Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,21680.01
148746,Kotak Nifty Next 50 Index Fund - Direct Plan -Payout of Income Distribution cum capital withdrawal option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,196.59
148743,Kotak Nifty Next 50 Index Fund - Regular Plan - Growth Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,10501.55
148744,Kotak Nifty Next 50 Index Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,130.24
106929,Kotak Nifty PSU Bank ETF,Kotak Mahindra Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,2024-09-30,2024-10-15,139374.01
149855,Kotak Nifty SDL Apr  2027 Top 12 Equal Weight Index Fund-Direct Plan-Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,541596.18
149852,Kotak Nifty SDL Apr  2027 Top 12 Equal Weight Index Fund-Regular Plan- Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,266512.48
149853,Kotak Nifty SDL Apr  2027 Top 12 Equal Weight Index Fund-Regular Plan-IDCW Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,80.64
149854,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund-Direct Plan-IDCW Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,195.96
149865,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Direct Plan- Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,186256.78
149864,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Direct Plan-IDCW Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,90.61
149862,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Regular Plan-Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,98390.74
149866,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Regular Plan-IDCW Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,65.65
151218,Kotak Nifty SDL Jul 2026 Index Fund Direct Plan Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,7673.14
151219,Kotak Nifty SDL Jul 2026 Index Fund Direct Plan IDCW,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,0.01
151216,Kotak Nifty SDL Jul 2026 Index Fund Regular Plan Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,4232.97
151217,Kotak Nifty SDL Jul 2026 Index Fund Regular Plan IDCW,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,6.8
151420,Kotak Nifty SDL Jul 2033 Index Fund Direct Plan Growth Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,13460.35
151418,Kotak Nifty SDL Jul 2033 Index Fund Direct Plan IDCW,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,0.43
151417,Kotak Nifty SDL Jul 2033 Index Fund Regular Plan Growth Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,7194.92
151419,Kotak Nifty SDL Jul 2033 Index Fund Regular Plan IDCW,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,1.15
150725,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Direct Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,41861.18
150726,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Direct Plan - IDCW,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,3.67
150723,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Regular Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,15448.17
150724,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Regular Plan - IDCW,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,51.56
151649,Kotak Nifty Smallcap 50 Index Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,6441.15
151650,Kotak Nifty Smallcap 50 Index Fund - Direct Plan - IDCW,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,125.83
151647,Kotak Nifty Smallcap 50 Index Fund - Regular Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,2278.06
151648,Kotak Nifty Smallcap 50 Index Fund - Regular Plan - IDCW,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,2024-09-30,2024-10-15,70.47
150948,Kotak Silver ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,57769.83
135672,LIC MF BSE Sensex ETF,LIC Mutual Fund,Other Scheme - Other  ETFs,2024-09-30,2024-10-15,84458.94
